timestamp,angle,angleVelocity,pushDirection,pushMagnitude,isBalanced,level,energy,gameMode,score,balanceThreshold,reactionTime
8.034,2.6374,-0.2694,0,0.0,false,2,18.4355,Timed,0,0.3500,
8.067,0.0,0.0,-1,1.00,false,2,,Timed,0,0.3500,0.366
8.137,2.6846,0.5134,0,0.0,false,2,18.7452,Timed,0,0.3500,
8.234,0.0,0.0,-1,1.00,false,2,,Timed,0,0.3500,0.533
8.251,2.7641,1.2970,0,0.0,false,2,19.7706,Timed,0,0.3500,
8.351,2.8860,1.1489,0,0.0,true,2,19.9612,Timed,0,0.3500,
8.468,3.0134,1.0493,0,0.0,true,2,20.0900,Timed,0,0.3500,
8.584,3.1335,1.0224,0,0.0,true,2,20.1423,Timed,0,0.3500,
8.701,3.2546,1.0651,0,0.0,true,2,20.1247,Timed,0,0.3500,
8.801,3.3654,1.1580,0,0.0,true,2,20.0458,Timed,0,0.3500,
8.902,3.4891,1.3064,0,0.0,false,2,19.8869,Timed,0,0.3500,
8.934,0.0,0.0,1,1.00,false,2,,Timed,0,0.3500,0.000
9.017,3.5532,0.5454,0,0.0,false,2,18.9495,Timed,0,0.3500,
9.100,0.0,0.0,1,1.00,false,2,,Timed,0,0.3500,0.083
9.133,3.5825,-0.1762,0,0.0,false,2,18.6971,Timed,0,0.3500,
9.250,3.5787,0.1081,0,0.0,false,2,18.7037,Timed,0,0.3500,
9.267,0.0,0.0,1,1.00,false,2,,Timed,0,0.3500,0.250
9.367,3.4913,-0.6154,0,0.0,false,2,19.2157,Timed,0,0.3500,
9.468,3.4396,-0.4134,0,0.0,true,2,19.2731,Timed,0,0.3500,
9.568,3.4072,-0.2370,0,0.0,true,2,19.3040,Timed,0,0.3500,
9.684,3.3907,-0.0493,0,0.0,true,2,19.3185,Timed,0,0.3500,
9.801,3.3954,0.1306,0,0.0,true,2,19.3142,Timed,0,0.3500,
9.921,3.4222,0.3197,0,0.0,true,2,19.2874,Timed,0,0.3500,
